"image_id","image_url","is_primary","product_id","variant_id","alt_text","display_order","created_at"
"376","https://res.cloudinary.com/druymbf9y/image/upload/v1781668289/fashion-ai-shop/products/tshirts/puma-men-scribble-white-tshirts-15527.jpg","True","376","376","Puma Men Scribble White Tshirts","1","6/17/2026 10:39:32 AM"
"377","https://res.cloudinary.com/druymbf9y/image/upload/v1781668290/fashion-ai-shop/products/formal-shoes/arrow-men-formal-tan-shoe-23256.jpg","True","377","377","Arrow Men Formal Tan Shoe","1","6/17/2026 10:39:32 AM"
"378","https://res.cloudinary.com/druymbf9y/image/upload/v1781668291/fashion-ai-shop/products/jeans/lee-men-blue-rack-jeans-44587.jpg","True","378","378","Lee Men Blue Rack Jeans","1","6/17/2026 10:39:32 AM"
"379","https://res.cloudinary.com/druymbf9y/image/upload/v1781668292/fashion-ai-shop/products/flats/clarks-women-silvi-spice-raspberry-leather-red-flats-10269.jpg","True","379","379","Clarks Women Silvi Spice Raspberry Leather Red Flats","1","6/17/2026 10:39:32 AM"
"380","https://res.cloudinary.com/druymbf9y/image/upload/v1781668292/fashion-ai-shop/products/heels/portia-women-multi-coloured-wedges-47605.jpg","True","380","380","Portia Women Multi Coloured Wedges","1","6/17/2026 10:39:32 AM"
"381","https://res.cloudinary.com/druymbf9y/image/upload/v1781668293/fashion-ai-shop/products/tshirts/puma-men-s-ess-polo-green-t-shirt-7965.jpg","True","381","381","Puma Men's Ess Polo Green T-shirt","1","6/17/2026 10:39:32 AM"
"382","https://res.cloudinary.com/druymbf9y/image/upload/v1781668294/fashion-ai-shop/products/sandals/lotto-men-cross-black-floater-6407.jpg","True","382","382","Lotto Men Cross Black Floater","1","6/17/2026 10:39:32 AM"
"383","https://res.cloudinary.com/druymbf9y/image/upload/v1781668295/fashion-ai-shop/products/sports-shoes/adidas-men-s-duramo-leather-shoe-1962.jpg","True","383","383","ADIDAS Men's Duramo Leather Shoe","1","6/17/2026 10:39:32 AM"
"384","https://res.cloudinary.com/druymbf9y/image/upload/v1781668295/fashion-ai-shop/products/sports-shoes/bata-men-tennis-white-sports-shoes-35486.jpg","True","384","384","Bata Men Tennis White Sports Shoes","1","6/17/2026 10:39:32 AM"
"385","https://res.cloudinary.com/druymbf9y/image/upload/v1781668296/fashion-ai-shop/products/casual-shoes/woodland-men-olive-green-shoes-54966.jpg","True","385","385","Woodland Men Olive Green Shoes","1","6/17/2026 10:39:32 AM"
"386","https://res.cloudinary.com/druymbf9y/image/upload/v1781668297/fashion-ai-shop/products/trousers/wills-lifestyle-men-grey-trousers-37102.jpg","True","386","386","Wills Lifestyle Men Grey Trousers","1","6/17/2026 10:39:32 AM"
"387","https://res.cloudinary.com/druymbf9y/image/upload/v1781668298/fashion-ai-shop/products/casual-shoes/vans-men-blue-shoes-49477.jpg","True","387","387","Vans Men Blue Shoes","1","6/17/2026 10:39:32 AM"
"388","https://res.cloudinary.com/druymbf9y/image/upload/v1781668298/fashion-ai-shop/products/tshirts/u-s-polo-assn-men-solid-white-tshirt-19787.jpg","True","388","388","U.S. Polo Assn. Men Solid White Tshirt","1","6/17/2026 10:39:32 AM"
"389","https://res.cloudinary.com/druymbf9y/image/upload/v1781668299/fashion-ai-shop/products/casual-shoes/f-sports-men-white-rodeo-shoes-54514.jpg","True","389","389","F Sports Men White Rodeo Shoes","1","6/17/2026 10:39:32 AM"
"390","https://res.cloudinary.com/druymbf9y/image/upload/v1781668300/fashion-ai-shop/products/jeans/jealous-21-women-washed-blue-jeans-27003.jpg","True","390","390","Jealous 21 Women Washed Blue Jeans","1","6/17/2026 10:39:32 AM"
"391","https://res.cloudinary.com/druymbf9y/image/upload/v1781668301/fashion-ai-shop/products/tshirts/nike-women-s-smash-pink-t-shirt-7504.jpg","True","391","391","Nike Women's Smash Pink T-shirt","1","6/17/2026 10:39:32 AM"
"392","https://res.cloudinary.com/druymbf9y/image/upload/v1781668301/fashion-ai-shop/products/tshirts/locomotive-men-s-ribbed-neck-blue-t-shirt-6717.jpg","True","392","392","Locomotive Men's Ribbed Neck Blue T-shirt","1","6/17/2026 10:39:32 AM"
"393","https://res.cloudinary.com/druymbf9y/image/upload/v1781668302/fashion-ai-shop/products/heels/enroute-women-bluish-grey-flats-35819.jpg","True","393","393","Enroute Women Bluish Grey Flats","1","6/17/2026 10:39:32 AM"
"394","https://res.cloudinary.com/druymbf9y/image/upload/v1781668303/fashion-ai-shop/products/casual-shoes/puma-men-benecio-canvas-blue-casual-shoes-9218.jpg","True","394","394","Puma Men Benecio Canvas Blue Casual Shoes","1","6/17/2026 10:39:32 AM"
"395","https://res.cloudinary.com/druymbf9y/image/upload/v1781668304/fashion-ai-shop/products/trousers/arrow-woman-black-trousers-32404.jpg","True","395","395","Arrow Woman Black Trousers","1","6/17/2026 10:39:32 AM"
"396","https://res.cloudinary.com/druymbf9y/image/upload/v1781668304/fashion-ai-shop/products/tshirts/elle-women-coral-essentials-t-shirt-57159.jpg","True","396","396","Elle Women Coral Essentials T-shirt","1","6/17/2026 10:39:32 AM"
"397","https://res.cloudinary.com/druymbf9y/image/upload/v1781668305/fashion-ai-shop/products/tshirts/adidas-women-beat-pink-t-shirt-5860.jpg","True","397","397","ADIDAS Women Beat Pink T-shirt","1","6/17/2026 10:39:32 AM"
"398","https://res.cloudinary.com/druymbf9y/image/upload/v1781668306/fashion-ai-shop/products/shirts/scullers-men-black-shirt-27552.jpg","True","398","398","Scullers Men Black Shirt","1","6/17/2026 10:39:32 AM"
"399","https://res.cloudinary.com/druymbf9y/image/upload/v1781668307/fashion-ai-shop/products/casual-shoes/clarks-men-sentry-cry-mahogany-leather-brown-shoes-34079.jpg","True","399","399","Clarks Men Sentry Cry Mahogany Leather Brown Shoes","1","6/17/2026 10:39:32 AM"
"400","https://res.cloudinary.com/druymbf9y/image/upload/v1781668307/fashion-ai-shop/products/shirts/united-colors-of-benetton-men-check-black-shirt-19707.jpg","True","400","400","United Colors of Benetton Men Check Black Shirt","1","6/17/2026 10:39:32 AM"
"401","https://res.cloudinary.com/druymbf9y/image/upload/v1781668308/fashion-ai-shop/products/shirts/wrangler-men-benefica-blue-shirt-25531.jpg","True","401","401","Wrangler Men Benefica Blue Shirt","1","6/17/2026 10:39:32 AM"
"402","https://res.cloudinary.com/druymbf9y/image/upload/v1781668309/fashion-ai-shop/products/jeans/puma-women-navy-blue-jeans-58562.jpg","True","402","402","Puma Women Navy Blue Jeans","1","6/17/2026 10:39:32 AM"
"403","https://res.cloudinary.com/druymbf9y/image/upload/v1781668310/fashion-ai-shop/products/tshirts/basics-men-pack-of-3-t-shirts-29788.jpg","True","403","403","Basics Men Pack of 3 T-shirts","1","6/17/2026 10:39:32 AM"
"404","https://res.cloudinary.com/druymbf9y/image/upload/v1781668311/fashion-ai-shop/products/sports-shoes/puma-men-jago-ripstop-black-sports-shoes-26596.jpg","True","404","404","Puma Men Jago Ripstop Black Sports Shoes","1","6/17/2026 10:39:32 AM"
"405","https://res.cloudinary.com/druymbf9y/image/upload/v1781668311/fashion-ai-shop/products/casual-shoes/skechers-men-usa-brown-shoe-18405.jpg","True","405","405","Skechers Men USA Brown Shoe","1","6/17/2026 10:39:32 AM"
"406","https://res.cloudinary.com/druymbf9y/image/upload/v1781668312/fashion-ai-shop/products/casual-shoes/adidas-men-s-jawpaw-black-metal-shoe-3488.jpg","True","406","406","ADIDAS Men's Jawpaw Black Metal Shoe","1","6/17/2026 10:39:32 AM"
"407","https://res.cloudinary.com/druymbf9y/image/upload/v1781668313/fashion-ai-shop/products/jeans/only-women-blue-jeans-32567.jpg","True","407","407","ONLY Women Blue Jeans","1","6/17/2026 10:39:32 AM"
"408","https://res.cloudinary.com/druymbf9y/image/upload/v1781668314/fashion-ai-shop/products/heels/senorita-women-orange-flats-45823.jpg","True","408","408","Senorita Women Orange Flats","1","6/17/2026 10:39:32 AM"
"409","https://res.cloudinary.com/druymbf9y/image/upload/v1781668315/fashion-ai-shop/products/casual-shoes/catwalk-women-pink-moccassins-51754.jpg","True","409","409","Catwalk Women Pink Moccassins","1","6/17/2026 10:39:32 AM"
"410","https://res.cloudinary.com/druymbf9y/image/upload/v1781668315/fashion-ai-shop/products/casual-shoes/puma-men-manilla-hi-black-casual-shoes-8994.jpg","True","410","410","Puma Men Manilla Hi Black Casual Shoes","1","6/17/2026 10:39:32 AM"
"411","https://res.cloudinary.com/druymbf9y/image/upload/v1781668316/fashion-ai-shop/products/dresses/french-connection-women-red-dress-48084.jpg","True","411","411","French Connection Women Red Dress","1","6/17/2026 10:39:32 AM"
"412","https://res.cloudinary.com/druymbf9y/image/upload/v1781668317/fashion-ai-shop/products/dresses/femella-women-brown-dress-25966.jpg","True","412","412","Femella Women Brown Dress","1","6/17/2026 10:39:32 AM"
"413","https://res.cloudinary.com/druymbf9y/image/upload/v1781668318/fashion-ai-shop/products/casual-shoes/clarks-men-navy-blue-leather-casual-shoes-10296.jpg","True","413","413","Clarks Men Navy Blue Leather Casual Shoes","1","6/17/2026 10:39:32 AM"
"414","https://res.cloudinary.com/druymbf9y/image/upload/v1781668319/fashion-ai-shop/products/heels/catwalk-women-red-flats-46615.jpg","True","414","414","Catwalk Women Red Flats","1","6/17/2026 10:39:32 AM"
"415","https://res.cloudinary.com/druymbf9y/image/upload/v1781668319/fashion-ai-shop/products/shorts/adidas-men-black-shorts-40095.jpg","True","415","415","ADIDAS Men Black Shorts","1","6/17/2026 10:39:32 AM"
"416","https://res.cloudinary.com/druymbf9y/image/upload/v1781668320/fashion-ai-shop/products/tshirts/probase-men-s-dead-tired-black-t-shirt-3089.jpg","True","416","416","Probase Men's Dead Tired Black T-shirt","1","6/17/2026 10:39:32 AM"
"417","https://res.cloudinary.com/druymbf9y/image/upload/v1781668321/fashion-ai-shop/products/trousers/basics-men-beige-trousers-14697.jpg","True","417","417","Basics Men Beige Trousers","1","6/17/2026 10:39:32 AM"
"418","https://res.cloudinary.com/druymbf9y/image/upload/v1781668322/fashion-ai-shop/products/casual-shoes/converse-unisex-ct-asall-star-08-hi-green-casual-shoes-9097.jpg","True","418","418","Converse Unisex Ct AsAll Star 08 Hi Green Casual Shoes","1","6/17/2026 10:39:32 AM"
"419","https://res.cloudinary.com/druymbf9y/image/upload/v1781668323/fashion-ai-shop/products/shirts/belmonte-men-check-purple-shirts-13760.jpg","True","419","419","Belmonte Men Check Purple Shirts","1","6/17/2026 10:39:32 AM"
"420","https://res.cloudinary.com/druymbf9y/image/upload/v1781668324/fashion-ai-shop/products/shirts/black-coffee-men-grey-and-black-shirt-23186.jpg","True","420","420","Black Coffee Men Grey and Black Shirt","1","6/17/2026 10:39:32 AM"
"421","https://res.cloudinary.com/druymbf9y/image/upload/v1781668325/fashion-ai-shop/products/sports-shoes/nike-men-t90-exacto-iv-fg-grey-sports-shoes-36221.jpg","True","421","421","Nike Men T90 Exacto IV FG Grey Sports Shoes","1","6/17/2026 10:39:32 AM"
"422","https://res.cloudinary.com/druymbf9y/image/upload/v1781668325/fashion-ai-shop/products/casual-shoes/spinn-men-dozer-black-shoes-36441.jpg","True","422","422","Spinn Men Dozer Black Shoes","1","6/17/2026 10:39:32 AM"
"423","https://res.cloudinary.com/druymbf9y/image/upload/v1781668326/fashion-ai-shop/products/tshirts/nike-men-training-navy-blue-t-shirt-28518.jpg","True","423","423","Nike Men Training Navy Blue T-shirt","1","6/17/2026 10:39:32 AM"
"424","https://res.cloudinary.com/druymbf9y/image/upload/v1781668327/fashion-ai-shop/products/heels/rocia-women-golden-heels-26179.jpg","True","424","424","Rocia Women Golden Heels","1","6/17/2026 10:39:32 AM"
"425","https://res.cloudinary.com/druymbf9y/image/upload/v1781668328/fashion-ai-shop/products/heels/cobblerz-women-grey-sandals-33527.jpg","True","425","425","Cobblerz Women Grey Sandals","1","6/17/2026 10:39:32 AM"
"426","https://res.cloudinary.com/druymbf9y/image/upload/v1781668329/fashion-ai-shop/products/shirts/genesis-pink-striped-formal-shirt-12327.jpg","True","426","426","Genesis Pink Striped Formal Shirt","1","6/17/2026 10:39:32 AM"
"427","https://res.cloudinary.com/druymbf9y/image/upload/v1781668329/fashion-ai-shop/products/shirts/wrangler-women-classic-red-shirt-20134.jpg","True","427","427","Wrangler Women Classic Red Shirt","1","6/17/2026 10:39:32 AM"
"428","https://res.cloudinary.com/druymbf9y/image/upload/v1781668330/fashion-ai-shop/products/casual-shoes/clarks-men-black-nature-three-leather-casual-shoes-34082.jpg","True","428","428","Clarks Men Black Nature Three Leather Casual Shoes","1","6/17/2026 10:39:32 AM"
"429","https://res.cloudinary.com/druymbf9y/image/upload/v1781668331/fashion-ai-shop/products/tshirts/tantra-kid-s-unisex-play-to-win-black-kidswear-4316.jpg","True","429","429","Tantra Kid's Unisex Play To Win Black Kidswear","1","6/17/2026 10:39:32 AM"
"430","https://res.cloudinary.com/druymbf9y/image/upload/v1781668332/fashion-ai-shop/products/sports-shoes/fila-men-clutch-white-sports-shoes-23888.jpg","True","430","430","Fila Men Clutch White Sports Shoes","1","6/17/2026 10:39:32 AM"
"431","https://res.cloudinary.com/druymbf9y/image/upload/v1781668332/fashion-ai-shop/products/tshirts/wrangler-cowboy-photo-t-shirt-4386.jpg","True","431","431","Wrangler Cowboy Photo T-shirt","1","6/17/2026 10:39:32 AM"
"432","https://res.cloudinary.com/druymbf9y/image/upload/v1781668333/fashion-ai-shop/products/shirts/scullers-men-navy-blue-shirt-27553.jpg","True","432","432","Scullers Men Navy Blue Shirt","1","6/17/2026 10:39:32 AM"
"433","https://res.cloudinary.com/druymbf9y/image/upload/v1781668334/fashion-ai-shop/products/shirts/mark-taylor-men-blue-striped-shirt-9229.jpg","True","433","433","Mark Taylor Men Blue Striped Shirt","1","6/17/2026 10:39:32 AM"
"434","https://res.cloudinary.com/druymbf9y/image/upload/v1781668335/fashion-ai-shop/products/flip-flops/adidas-men-plugged-in-blue-flip-flops-19876.jpg","True","434","434","ADIDAS Men Plugged IN Blue Flip Flops","1","6/17/2026 10:39:32 AM"
"435","https://res.cloudinary.com/druymbf9y/image/upload/v1781668335/fashion-ai-shop/products/shirts/scullers-men-striped-blue-shirt-27566.jpg","True","435","435","Scullers Men Striped Blue Shirt","1","6/17/2026 10:39:32 AM"
"436","https://res.cloudinary.com/druymbf9y/image/upload/v1781668337/fashion-ai-shop/products/shirts/highlander-men-green-check-shirt-23199.jpg","True","436","436","Highlander Men Green Check Shirt","1","6/17/2026 10:39:32 AM"
"437","https://res.cloudinary.com/druymbf9y/image/upload/v1781668337/fashion-ai-shop/products/tshirts/tantra-men-s-holiday-india-red-t-shirt-7351.jpg","True","437","437","Tantra Men's Holiday India Red T-shirt","1","6/17/2026 10:39:32 AM"
"438","https://res.cloudinary.com/druymbf9y/image/upload/v1781668338/fashion-ai-shop/products/sweatshirts/nike-men-printed-white-sweatshirts-13998.jpg","True","438","438","Nike Men Printed White Sweatshirts","1","6/17/2026 10:39:32 AM"
"439","https://res.cloudinary.com/druymbf9y/image/upload/v1781668339/fashion-ai-shop/products/shirts/peter-england-men-check-blue-shirt-16363.jpg","True","439","439","Peter England Men Check Blue Shirt","1","6/17/2026 10:39:32 AM"
"440","https://res.cloudinary.com/druymbf9y/image/upload/v1781668340/fashion-ai-shop/products/flip-flops/puma-unisex-wave-black-flip-flops-23818.jpg","True","440","440","Puma Unisex Wave Black Flip Flops","1","6/17/2026 10:39:32 AM"
"441","https://res.cloudinary.com/druymbf9y/image/upload/v1781668341/fashion-ai-shop/products/tshirts/nike-women-s-embossed-yellow-t-shirt-6547.jpg","True","441","441","Nike Women's Embossed Yellow T-shirt","1","6/17/2026 10:39:32 AM"
"442","https://res.cloudinary.com/druymbf9y/image/upload/v1781668341/fashion-ai-shop/products/shirts/locomotive-men-red-checked-shirt-5948.jpg","True","442","442","Locomotive Men Red Checked Shirt","1","6/17/2026 10:39:32 AM"
"443","https://res.cloudinary.com/druymbf9y/image/upload/v1781668342/fashion-ai-shop/products/tshirts/myntra-executive-black-t-shirt-3342.jpg","True","443","443","Myntra Executive Black T-shirt","1","6/17/2026 10:39:32 AM"
"444","https://res.cloudinary.com/druymbf9y/image/upload/v1781668343/fashion-ai-shop/products/tshirts/tantra-women-s-rupee-white-t-shirt-6910.jpg","True","444","444","Tantra Women's Rupee White T-shirt","1","6/17/2026 10:39:32 AM"
"445","https://res.cloudinary.com/druymbf9y/image/upload/v1781668344/fashion-ai-shop/products/tshirts/disney-kids-girl-pooh-pink-and-white-top-3900.jpg","True","445","445","Disney Kids Girl Pooh Pink And White Top","1","6/17/2026 10:39:32 AM"
"446","https://res.cloudinary.com/druymbf9y/image/upload/v1781668345/fashion-ai-shop/products/sandals/u-s-polo-assn-men-brown-sandals-35647.jpg","True","446","446","U.S. Polo Assn. Men Brown Sandals","1","6/17/2026 10:39:32 AM"
"447","https://res.cloudinary.com/druymbf9y/image/upload/v1781668346/fashion-ai-shop/products/sports-shoes/nike-men-dual-fusion-st-2-white-sports-shoe-17829.jpg","True","447","447","Nike Men Dual Fusion ST 2 White Sports Shoe","1","6/17/2026 10:39:32 AM"
"448","https://res.cloudinary.com/druymbf9y/image/upload/v1781668346/fashion-ai-shop/products/sports-shoes/adidas-men-beige-pural-desman-sports-shoes-23858.jpg","True","448","448","ADIDAS Men Beige Pural Desman Sports Shoes","1","6/17/2026 10:39:32 AM"
"449","https://res.cloudinary.com/druymbf9y/image/upload/v1781668347/fashion-ai-shop/products/tshirts/jack-jones-men-white-navy-blue-t-shirt-33311.jpg","True","449","449","Jack & Jones Men White & Navy Blue T-shirt","1","6/17/2026 10:39:32 AM"
"450","https://res.cloudinary.com/druymbf9y/image/upload/v1781668348/fashion-ai-shop/products/track-pants/nike-men-knit-black-track-pants-32644.jpg","True","450","450","Nike Men Knit Black Track Pants","1","6/17/2026 10:39:32 AM"
"451","https://res.cloudinary.com/druymbf9y/image/upload/v1781668349/fashion-ai-shop/products/tshirts/united-colors-of-benetton-men-summer-grey-tshirts-11425.jpg","True","451","451","United Colors of Benetton Men Summer Grey Tshirts","1","6/17/2026 10:39:32 AM"
