"variant_id","sku","variant_attributes","price","stock_quantity","product_id","color","size","stock_reserved","low_stock_threshold","is_active","created_at","updated_at"
"777","VS-3561-BLACK-M","{""color"":""Black"",""size"":""M""}","699000.00","57","777","Black","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"778","VS-13783-KHAKI-M","{""color"":""Khaki"",""size"":""M""}","349000.00","79","778","Khaki","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"779","VS-16018-KHAKI-M","{""color"":""Khaki"",""size"":""M""}","349000.00","64","779","Khaki","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"780","VS-56960-YELLOW-M","{""color"":""Yellow"",""size"":""M""}","599000.00","92","780","Yellow","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"781","VS-29701-BLACK-M","{""color"":""Black"",""size"":""M""}","249000.00","31","781","Black","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"782","VS-29820-RED-M","{""color"":""Red"",""size"":""M""}","249000.00","53","782","Red","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"783","VS-23889-WHITE-M","{""color"":""White"",""size"":""M""}","899000.00","52","783","White","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"784","VS-38532-BLACK-M","{""color"":""Black"",""size"":""M""}","899000.00","52","784","Black","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"785","VS-6903-CREAM-M","{""color"":""Cream"",""size"":""M""}","199000.00","23","785","Cream","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"786","VS-33956-BLACK-M","{""color"":""Black"",""size"":""M""}","199000.00","60","786","Black","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"787","VS-4259-GREY-M","{""color"":""Grey"",""size"":""M""}","199000.00","45","787","Grey","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"788","VS-18735-PURPLE-M","{""color"":""Purple"",""size"":""M""}","399000.00","62","788","Purple","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"789","VS-44635-GREY-M","{""color"":""Grey"",""size"":""M""}","199000.00","34","789","Grey","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"790","VS-34387-RED-M","{""color"":""Red"",""size"":""M""}","199000.00","63","790","Red","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"791","VS-9012-GREY-M","{""color"":""Grey"",""size"":""M""}","299000.00","79","791","Grey","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"792","VS-46604-BROWN-M","{""color"":""Brown"",""size"":""M""}","599000.00","12","792","Brown","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"793","VS-26606-WHITE-M","{""color"":""White"",""size"":""M""}","899000.00","31","793","White","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"794","VS-9337-YELLOW-M","{""color"":""Yellow"",""size"":""M""}","199000.00","84","794","Yellow","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"795","VS-43240-GREY-M","{""color"":""Grey"",""size"":""M""}","899000.00","25","795","Grey","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"796","VS-10184-WHITE-M","{""color"":""White"",""size"":""M""}","249000.00","51","796","White","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"797","VS-45624-BLACK-M","{""color"":""Black"",""size"":""M""}","699000.00","11","797","Black","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"798","VS-52553-BLUE-M","{""color"":""Blue"",""size"":""M""}","399000.00","25","798","Blue","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"799","VS-2291-WHITE-M","{""color"":""White"",""size"":""M""}","199000.00","29","799","White","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"800","VS-15488-TAN-M","{""color"":""Tan"",""size"":""M""}","399000.00","88","800","Tan","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"801","VS-9954-WHITE-M","{""color"":""White"",""size"":""M""}","199000.00","71","801","White","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"802","VS-27354-BLACK-M","{""color"":""Black"",""size"":""M""}","199000.00","31","802","Black","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"803","VS-49815-BLACK-M","{""color"":""Black"",""size"":""M""}","159000.00","78","803","Black","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"804","VS-57055-BROWN-M","{""color"":""Brown"",""size"":""M""}","399000.00","56","804","Brown","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"805","VS-33944-WHITE-M","{""color"":""White"",""size"":""M""}","199000.00","75","805","White","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"806","VS-22125-BLACK-M","{""color"":""Black"",""size"":""M""}","799000.00","66","806","Black","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"807","VS-35678-BROWN-M","{""color"":""Brown"",""size"":""M""}","699000.00","60","807","Brown","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"808","VS-3309-WHITE-M","{""color"":""White"",""size"":""M""}","899000.00","85","808","White","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"809","VS-9754-BLACK-M","{""color"":""Black"",""size"":""M""}","299000.00","10","809","Black","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"810","VS-8218-WHITE-M","{""color"":""White"",""size"":""M""}","899000.00","87","810","White","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"811","VS-6690-RED-M","{""color"":""Red"",""size"":""M""}","199000.00","55","811","Red","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"812","VS-12966-GREY-M","{""color"":""Grey"",""size"":""M""}","899000.00","23","812","Grey","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"813","VS-35991-GREY-M","{""color"":""Grey"",""size"":""M""}","199000.00","18","813","Grey","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"814","VS-16927-CHARCOAL-M","{""color"":""Charcoal"",""size"":""M""}","449000.00","70","814","Charcoal","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"815","VS-24184-RED-M","{""color"":""Red"",""size"":""M""}","699000.00","52","815","Red","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"816","VS-59295-BLACK-M","{""color"":""Black"",""size"":""M""}","249000.00","67","816","Black","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"817","VS-19711-RED-M","{""color"":""Red"",""size"":""M""}","249000.00","98","817","Red","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"818","VS-47599-BROWN-M","{""color"":""Brown"",""size"":""M""}","399000.00","19","818","Brown","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"819","VS-38786-BROWN-M","{""color"":""Brown"",""size"":""M""}","299000.00","18","819","Brown","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"820","VS-39596-BLACK-M","{""color"":""Black"",""size"":""M""}","599000.00","40","820","Black","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"821","VS-24335-GREY-M","{""color"":""Grey"",""size"":""M""}","199000.00","12","821","Grey","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"822","VS-16163-TAN-M","{""color"":""Tan"",""size"":""M""}","799000.00","42","822","Tan","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"823","VS-24593-WHITE-M","{""color"":""White"",""size"":""M""}","199000.00","43","823","White","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"824","VS-14682-TURQUOISE-BLUE-M","{""color"":""Turquoise Blue"",""size"":""M""}","199000.00","37","824","Turquoise Blue","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"825","VS-34359-BLUE-M","{""color"":""Blue"",""size"":""M""}","199000.00","69","825","Blue","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"826","VS-9144-BLUE-M","{""color"":""Blue"",""size"":""M""}","399000.00","63","826","Blue","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"827","VS-7816-BLACK-M","{""color"":""Black"",""size"":""M""}","699000.00","80","827","Black","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"828","VS-32849-BROWN-M","{""color"":""Brown"",""size"":""M""}","599000.00","31","828","Brown","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"829","VS-48401-CREAM-M","{""color"":""Cream"",""size"":""M""}","199000.00","40","829","Cream","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"830","VS-3858-GREY-M","{""color"":""Grey"",""size"":""M""}","199000.00","13","830","Grey","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"831","VS-6762-BLUE-M","{""color"":""Blue"",""size"":""M""}","199000.00","75","831","Blue","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"832","VS-44815-BLUE-M","{""color"":""Blue"",""size"":""M""}","399000.00","81","832","Blue","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"833","VS-3440-BLUE-M","{""color"":""Blue"",""size"":""M""}","199000.00","27","833","Blue","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"834","VS-42708-BROWN-M","{""color"":""Brown"",""size"":""M""}","399000.00","63","834","Brown","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"835","VS-4966-WHITE-M","{""color"":""White"",""size"":""M""}","199000.00","59","835","White","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"836","VS-17813-BROWN-M","{""color"":""Brown"",""size"":""M""}","699000.00","81","836","Brown","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"837","VS-19687-GREY-M","{""color"":""Grey"",""size"":""M""}","199000.00","82","837","Grey","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"838","VS-44716-GREEN-M","{""color"":""Green"",""size"":""M""}","159000.00","34","838","Green","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"839","VS-11237-BLUE-M","{""color"":""Blue"",""size"":""M""}","399000.00","49","839","Blue","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"840","VS-7937-GREEN-M","{""color"":""Green"",""size"":""M""}","199000.00","92","840","Green","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"841","VS-34815-BLUE-M","{""color"":""Blue"",""size"":""M""}","899000.00","44","841","Blue","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"842","VS-18644-RED-M","{""color"":""Red"",""size"":""M""}","299000.00","24","842","Red","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"843","VS-25456-BLACK-M","{""color"":""Black"",""size"":""M""}","699000.00","70","843","Black","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"844","VS-19522-NAVY-BLUE-M","{""color"":""Navy Blue"",""size"":""M""}","449000.00","32","844","Navy Blue","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"845","VS-19147-WHITE-M","{""color"":""White"",""size"":""M""}","199000.00","14","845","White","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"846","VS-5150-RED-M","{""color"":""Red"",""size"":""M""}","199000.00","58","846","Red","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"847","VS-28598-WHITE-M","{""color"":""White"",""size"":""M""}","899000.00","54","847","White","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"848","VS-2334-BLACK-M","{""color"":""Black"",""size"":""M""}","199000.00","48","848","Black","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"849","VS-10816-RED-M","{""color"":""Red"",""size"":""M""}","249000.00","42","849","Red","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"850","VS-56943-BLACK-M","{""color"":""Black"",""size"":""M""}","399000.00","37","850","Black","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"851","VS-17171-GREY-M","{""color"":""Grey"",""size"":""M""}","249000.00","97","851","Grey","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"852","VS-11772-BLACK-M","{""color"":""Black"",""size"":""M""}","199000.00","79","852","Black","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"853","VS-20772-BLACK-M","{""color"":""Black"",""size"":""M""}","399000.00","29","853","Black","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"854","VS-48527-NAVY-BLUE-M","{""color"":""Navy Blue"",""size"":""M""}","159000.00","36","854","Navy Blue","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"855","VS-12975-GREY-M","{""color"":""Grey"",""size"":""M""}","899000.00","32","855","Grey","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"856","VS-39272-OLIVE-M","{""color"":""Olive"",""size"":""M""}","699000.00","37","856","Olive","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"857","VS-7811-NAVY-BLUE-M","{""color"":""Navy Blue"",""size"":""M""}","199000.00","16","857","Navy Blue","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"858","VS-15988-GREEN-M","{""color"":""Green"",""size"":""M""}","199000.00","44","858","Green","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"859","VS-40065-ORANGE-M","{""color"":""Orange"",""size"":""M""}","199000.00","42","859","Orange","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"860","VS-3604-GREEN-M","{""color"":""Green"",""size"":""M""}","699000.00","66","860","Green","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"861","VS-30586-WHITE-M","{""color"":""White"",""size"":""M""}","199000.00","82","861","White","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"862","VS-16039-GREEN-M","{""color"":""Green"",""size"":""M""}","249000.00","91","862","Green","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"863","VS-3605-RED-M","{""color"":""Red"",""size"":""M""}","699000.00","11","863","Red","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"864","VS-39940-GREY-M","{""color"":""Grey"",""size"":""M""}","699000.00","47","864","Grey","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"865","VS-1912-WHITE-M","{""color"":""White"",""size"":""M""}","199000.00","78","865","White","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"866","VS-1920-BLACK-M","{""color"":""Black"",""size"":""M""}","699000.00","19","866","Black","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"867","VS-28863-GREY-M","{""color"":""Grey"",""size"":""M""}","199000.00","91","867","Grey","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"868","VS-25566-BLACK-M","{""color"":""Black"",""size"":""M""}","899000.00","61","868","Black","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"869","VS-30335-OFF-WHITE-M","{""color"":""Off White"",""size"":""M""}","199000.00","52","869","Off White","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"870","VS-45378-BLACK-M","{""color"":""Black"",""size"":""M""}","399000.00","72","870","Black","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"871","VS-13768-WHITE-M","{""color"":""White"",""size"":""M""}","249000.00","37","871","White","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"872","VS-7970-BROWN-M","{""color"":""Brown"",""size"":""M""}","299000.00","57","872","Brown","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"873","VS-28791-BLACK-M","{""color"":""Black"",""size"":""M""}","399000.00","53","873","Black","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"874","VS-12691-GREY-M","{""color"":""Grey"",""size"":""M""}","899000.00","15","874","Grey","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"875","VS-16983-RED-M","{""color"":""Red"",""size"":""M""}","159000.00","53","875","Red","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"876","VS-22162-BLACK-M","{""color"":""Black"",""size"":""M""}","699000.00","52","876","Black","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"877","VS-14673-BLACK-M","{""color"":""Black"",""size"":""M""}","249000.00","83","877","Black","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"878","VS-10050-BLACK-M","{""color"":""Black"",""size"":""M""}","199000.00","10","878","Black","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"879","VS-37929-PINK-M","{""color"":""Pink"",""size"":""M""}","399000.00","64","879","Pink","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"880","VS-22363-NAVY-BLUE-M","{""color"":""Navy Blue"",""size"":""M""}","599000.00","56","880","Navy Blue","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"881","VS-35360-YELLOW-M","{""color"":""Yellow"",""size"":""M""}","599000.00","21","881","Yellow","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"882","VS-6049-BLACK-M","{""color"":""Black"",""size"":""M""}","199000.00","22","882","Black","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"883","VS-46808-BLUE-M","{""color"":""Blue"",""size"":""M""}","899000.00","21","883","Blue","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"884","VS-4525-WHITE-M","{""color"":""White"",""size"":""M""}","899000.00","86","884","White","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"885","VS-2200-RED-M","{""color"":""Red"",""size"":""M""}","199000.00","68","885","Red","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"886","VS-7027-WHITE-M","{""color"":""White"",""size"":""M""}","199000.00","14","886","White","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"887","VS-50158-BLACK-M","{""color"":""Black"",""size"":""M""}","599000.00","36","887","Black","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"888","VS-29547-YELLOW-M","{""color"":""Yellow"",""size"":""M""}","199000.00","17","888","Yellow","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"889","VS-3808-NAVY-BLUE-M","{""color"":""Navy Blue"",""size"":""M""}","699000.00","70","889","Navy Blue","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"890","VS-46823-RED-M","{""color"":""Red"",""size"":""M""}","599000.00","59","890","Red","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"891","VS-39294-BLACK-M","{""color"":""Black"",""size"":""M""}","299000.00","14","891","Black","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"892","VS-19145-RED-M","{""color"":""Red"",""size"":""M""}","399000.00","95","892","Red","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"893","VS-45411-BLACK-M","{""color"":""Black"",""size"":""M""}","399000.00","76","893","Black","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"894","VS-3122-BROWN-M","{""color"":""Brown"",""size"":""M""}","199000.00","23","894","Brown","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"895","VS-18482-WHITE-M","{""color"":""White"",""size"":""M""}","699000.00","96","895","White","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"896","VS-12926-BLACK-M","{""color"":""Black"",""size"":""M""}","699000.00","26","896","Black","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"897","VS-33580-BLUE-M","{""color"":""Blue"",""size"":""M""}","199000.00","48","897","Blue","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"898","VS-6626-BLUE-M","{""color"":""Blue"",""size"":""M""}","899000.00","88","898","Blue","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"899","VS-47207-BROWN-M","{""color"":""Brown"",""size"":""M""}","799000.00","24","899","Brown","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"900","VS-43488-BEIGE-M","{""color"":""Beige"",""size"":""M""}","249000.00","99","900","Beige","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"901","VS-27213-BLUE-M","{""color"":""Blue"",""size"":""M""}","249000.00","76","901","Blue","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"902","VS-2367-BROWN-M","{""color"":""Brown"",""size"":""M""}","799000.00","38","902","Brown","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"903","VS-6608-PINK-M","{""color"":""Pink"",""size"":""M""}","199000.00","47","903","Pink","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"904","VS-4183-BROWN-M","{""color"":""Brown"",""size"":""M""}","699000.00","13","904","Brown","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"905","VS-4625-BLACK-M","{""color"":""Black"",""size"":""M""}","899000.00","37","905","Black","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"906","VS-15749-NAVY-BLUE-M","{""color"":""Navy Blue"",""size"":""M""}","349000.00","56","906","Navy Blue","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"907","VS-24287-GREY-M","{""color"":""Grey"",""size"":""M""}","399000.00","60","907","Grey","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"908","VS-24701-YELLOW-M","{""color"":""Yellow"",""size"":""M""}","699000.00","20","908","Yellow","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"909","VS-33356-BLACK-M","{""color"":""Black"",""size"":""M""}","799000.00","62","909","Black","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"910","VS-7636-BLACK-M","{""color"":""Black"",""size"":""M""}","299000.00","35","910","Black","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"911","VS-54518-WHITE-M","{""color"":""White"",""size"":""M""}","899000.00","44","911","White","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"912","VS-10783-WHITE-M","{""color"":""White"",""size"":""M""}","899000.00","78","912","White","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"913","VS-22908-WHITE-M","{""color"":""White"",""size"":""M""}","199000.00","51","913","White","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"914","VS-2287-WHITE-M","{""color"":""White"",""size"":""M""}","199000.00","49","914","White","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"915","VS-8723-WHITE-M","{""color"":""White"",""size"":""M""}","249000.00","21","915","White","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"916","VS-5466-WHITE-M","{""color"":""White"",""size"":""M""}","899000.00","86","916","White","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"917","VS-3263-YELLOW-M","{""color"":""Yellow"",""size"":""M""}","199000.00","55","917","Yellow","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"918","VS-3354-WHITE-M","{""color"":""White"",""size"":""M""}","199000.00","32","918","White","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"919","VS-15971-GREEN-M","{""color"":""Green"",""size"":""M""}","249000.00","43","919","Green","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"920","VS-35478-BROWN-M","{""color"":""Brown"",""size"":""M""}","799000.00","50","920","Brown","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"921","VS-7961-BLUE-M","{""color"":""Blue"",""size"":""M""}","199000.00","83","921","Blue","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"922","VS-6825-GREY-M","{""color"":""Grey"",""size"":""M""}","399000.00","63","922","Grey","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"923","VS-23648-MAROON-M","{""color"":""Maroon"",""size"":""M""}","199000.00","88","923","Maroon","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"924","VS-21379-BLACK-M","{""color"":""Black"",""size"":""M""}","299000.00","64","924","Black","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"925","VS-43544-BLUE-M","{""color"":""Blue"",""size"":""M""}","249000.00","92","925","Blue","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"926","VS-26527-RED-M","{""color"":""Red"",""size"":""M""}","699000.00","87","926","Red","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"927","VS-38649-WHITE-M","{""color"":""White"",""size"":""M""}","699000.00","78","927","White","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"928","VS-54980-GREY-M","{""color"":""Grey"",""size"":""M""}","399000.00","76","928","Grey","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"929","VS-13507-GREEN-M","{""color"":""Green"",""size"":""M""}","199000.00","15","929","Green","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"930","VS-9711-PURPLE-M","{""color"":""Purple"",""size"":""M""}","249000.00","33","930","Purple","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"931","VS-31941-GREY-M","{""color"":""Grey"",""size"":""M""}","699000.00","20","931","Grey","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"932","VS-26636-WHITE-M","{""color"":""White"",""size"":""M""}","699000.00","33","932","White","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
